PCA1,PCA2,x_new,y_new,hdbscan_cluster,dbscan_pca,dbscan_tsne_cosine,dbscan_tsne_euclidean,dbscan_tsne_manhattan,dbscan_umap_cosine,dbscan_umap_euclidean,dbscan_umap_manhattan,kmeans_pca,kmeans_tsne_cosine,kmeans_tsne_euclidean,kmeans_tsne_manhattan,kmeans_umap_cosine,kmeans_umap_euclidean,kmeans_umap_manhattan,TSNE1_cosine,TSNE1_euclidean,TSNE1_manhattan,TSNE2_cosine,TSNE2_euclidean,TSNE2_manhattan,UMAP1_cosine,UMAP1_euclidean,UMAP1_manhattan,UMAP2_cosine,UMAP2_euclidean,UMAP2_manhattan,sentiment_processed_comment,vader_neg,vader_neu,vader_pos,vader_compound,transformer_label,transformer_score,valencia,arousal,interpretacion,bert_result,roberta_result,distilbert_result,albert_result,Comment,processed_comment,headline,section,keywords
8.027298,-1.2569253,15.939266,7.5599656,12,-1,-1,-1,-1,2,0,0,0,2,0,1,0,0,0,47.48108,-26.082548,32.00649,-19.704319,-43.91292,-9.529064,8.75745,10.512586,4.3348427,7.4167204,8.320861,7.0333123,-0.4939,0.236,0.676,0.088,-0.4939,1 star,0.646064817905426,-0.4939,-0.148,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Positivo,"So, Mr. Bruni  who are the 100 Republicans who want to destroy Trump? The  Republican voters chose and elected Trump because of what Trump is.",mr bruni republicans want destroy trump republican voter choose elect trump trump,The Republicans Who Want to Destroy Trump,Opinion,9_republicans_republican_gop_party
-6.033673,-0.44501847,11.841001,9.350453,8,4,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-44.122475,44.840267,16.283468,14.909401,-29.075562,50.508774,3.5880933,9.014745,2.8798969,3.2697563,4.3421483,4.8722024,0.0,0.0,1.0,0.0,0.0,3 stars,0.297012597322464,0.0,0.0,Sentimiento neutro.,Neutral,Neutral,Negativo,Positivo,"My school has been setting up tents for the school year, and we will use them for at least some activities.",school set tent school year use least activity,"Schools Beat Earlier Plagues With Outdoor Classes. We Should, Too.",New York,5_school_wear_mask_teacher
-4.306219,-2.7906668,11.319955,7.8124313,6,3,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-36.559914,63.793747,-17.76565,45.16128,28.958984,69.1743,2.0449107,6.9908123,4.6279216,3.543855,5.224471,2.3143415,0.3612,0.0,0.857,0.143,0.3612,4 stars,0.27602899074554443,0.3612,0.143,Sentimiento positivo y emocionado,Positivo,Neutral,Negativo,Negativo,20D's “wax paper” reminded me of a line from one of William Safire’s “On Language” columns:  “I’m an old–fashion guy who likes to drink ice tea.”,ds wax paper remind line one william safire language column oldfashion guy like drink ice tea,Unwavering,Crosswords & Games,0_thank_eat_last_puzzle
-1.0224175,2.6249337,13.679369,9.053774,-1,1,-1,-1,-1,0,0,0,2,0,1,2,0,2,0,-7.592485,24.709105,32.751923,-42.278572,-0.52352214,18.4308,6.9009733,10.489276,2.6871238,5.2629266,5.390915,6.414771,0.7579,0.0,0.606,0.394,0.7579,1 star,0.2627740502357483,0.7579,0.394,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Negativo,Modest proposal: Change the name from Obamacare to Reagan Memorial Free Enterprise Anti-Socialistic Health Care.,modest proposal change name obamacare reagan memorial free enterprise antisocialistic health care,Republican Leaders Want to End Obamacare. Their Voters Are Expanding It.,The Upshot,No topic assigned
-1.9441372,2.3005793,13.00523,7.542497,3,1,-1,-1,-1,1,0,0,2,1,1,1,2,2,2,-6.3034806,57.74967,17.759588,28.391558,-46.984924,-26.30064,3.0637758,11.472094,4.3857427,5.9330626,5.1467457,6.178866,0.4588,0.198,0.484,0.319,0.4588,3 stars,0.3260362148284912,0.4588,0.121,Sentimiento positivo y emocionado,Neutral,Negativo,Negativo,Negativo,"It is a binary choice people.  An imperfect, decent, well intentioned public servant VS.  and an amoral, egomaniacal narcissist with only his interests in mind.  Choose wisely,",binary choice people imperfect decent well intentione public servant vs amoral egomaniacal narcissist interest mind choose wisely,"Liar, Liar, Nation on Fire",Opinion,4_people_vs_word_aspect
-3.2690861,1.4805902,13.321517,5.979136,7,1,-1,-1,-1,2,0,0,1,2,0,0,1,2,2,10.920251,6.3731017,-59.3653,21.291927,-54.24192,22.751364,3.4050488,12.47192,6.5812445,7.4895444,4.996011,5.355976,0.296,0.0,0.833,0.167,0.296,5 stars,0.3473382592201233,0.296,0.167,Sentimiento positivo y emocionado,Muy positivo,Neutral,Negativo,Negativo,"I think ""w"" should also be capitalized if the reference is to a white shared culture, which is often the juxtaposed position being addressed.",think w also capitalize reference white share culture often juxtaposed position address,Why We’re Capitalizing Black,Times Insider,2_nazi_movement_statue_white
-2.684508,-2.2412922,11.495015,7.879875,0,2,-1,-1,-1,4,0,0,1,1,2,0,2,1,1,-71.170334,20.771992,-9.668045,-3.6989076,29.825214,-41.62639,1.2070364,6.671951,3.2117543,3.2187805,3.8080318,2.3899026,0.4005,0.0,0.619,0.381,0.4005,5 stars,0.5625426769256592,0.4005,0.381,Sentimiento positivo y emocionado,Muy positivo,Positivo,Positivo,Positivo,"The bumper sticker is no longer ""are you better off today"" but ""do you really want 4 more years of that""",bumper sticker long well today really want year,This Should Be Biden’s Bumper Sticker,Opinion,10_americans_america_rate_well
-4.1333985,3.1789584,12.966748,7.122766,3,-1,-1,-1,-1,1,0,0,2,1,2,2,2,2,1,-44.097115,9.25317,7.0431275,48.67464,6.15428,40.28191,3.3426816,10.12994,4.6551747,3.1764321,3.7602663,4.64405,0.204,0.108,0.625,0.267,0.204,3 stars,0.3854287564754486,0.204,0.15900000000000003,Sentimiento positivo y emocionado,Neutral,Neutral,Negativo,Negativo,"Fine words but entirely misses the broader point.  No matter the color, the single biggest differentiator is education.   Solve this and achievement will follow",fine word entirely miss broad point matter color single big differentiator education solve achievement follow,Are You Willing to Give Up Your Privilege?,Opinion,4_people_vs_word_aspect
1.2628244,6.6345067,14.341485,5.392658,5,-1,-1,-1,-1,2,0,0,2,2,0,1,1,2,2,55.86404,-65.87423,56.273033,32.281372,6.7720075,1.6784105,4.9791107,13.081181,6.7031827,9.614288,6.4941683,8.082057,0.836,0.0,0.473,0.527,0.836,1 star,0.6323215961456299,0.836,0.527,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Positivo,"Maybe we should do away with states, and just be ... a country. You know, one nation, under God, indivisible, with liberty and justice for all.",maybe away state country know one nation god indivisible liberty justice,Can We Please Pick the President by Popular Vote Now?,Opinion,1_slave_right_slavery_native
5.855963,-0.82792556,15.752729,7.9887414,-1,16,-1,-1,-1,2,0,0,0,0,0,2,0,0,0,23.397087,-42.644318,-13.991888,-30.35562,-23.159967,14.145297,7.5195985,11.26676,4.336841,7.9334126,7.0853734,7.738632,-0.4939,0.211,0.789,0.0,-0.4939,1 star,0.4657084047794342,-0.4939,-0.211,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Negativo,This is still a disappointing ruling. The House has every right to see Trump's tax returns. The law is unambiguous on this count.,still disappointing ruling house every right see trump tax return law unambiguous count,Supreme Court Rules Trump Cannot Block Release of Financial Records,U.S.,No topic assigned
-3.8064377,5.0364227,14.380727,5.901447,5,-1,-1,-1,-1,2,0,0,2,2,0,1,1,1,2,39.867584,-0.508529,13.283075,26.523384,-43.127186,-58.601837,2.3584838,7.016998,7.470974,8.150825,6.3850355,5.74965,0.7964,0.0,0.647,0.353,0.7964,5 stars,0.7421262264251709,0.7964,0.353,Sentimiento positivo y emocionado,Muy positivo,Positivo,Negativo,Positivo,"Overkill. PC gone wild.

Dixie was Abraham Lincoln favorite song, the great emancipator.

He knew the difference between discrimination and PC.",overkill pc go wild dixie abraham lincoln favorite song great emancipator know difference discrimination pc,The Chicks Are Done Caring What People Think,Arts,1_slave_right_slavery_native
3.3458736,-6.929195,15.856615,9.327016,-1,-1,-1,-1,-1,2,1,2,0,2,2,0,0,0,0,72.90815,-8.58923,-3.6046963,5.017248,59.24139,-14.591529,9.527184,8.710453,2.7358215,6.3887615,8.465405,8.986579,0.4215,0.074,0.741,0.185,0.4215,1 star,0.6007226705551147,0.4215,0.111,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Positivo,And all this time I thought Brooks was a secret Trump reporter. Hmmn - glad to see the rats are leaving their sinking right-wing ship.,time think brooks secret trump reporter hmmn glad see rat leave sink rightwing ship,President Biden’s First Day,Opinion,No topic assigned
6.094531,-6.1281266,15.038251,7.758354,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,0,2,49.99964,-26.36257,28.719677,-31.545809,-10.664646,19.728045,7.9834385,10.862767,4.735358,7.899753,7.205135,7.8397193,0.1531,0.173,0.591,0.236,0.1531,1 star,0.6936986446380615,0.1531,0.063,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Negativo,"""Maybe the prospect of catastrophe will concentrate Republican minds,""

And maybe I'll win the next megabucks lottery.

Look at the way Trump speaks, there's not much mind there to concentrate.",maybe prospect catastrophe concentrate republican mind maybe win next megabuck lottery look way trump speak much mind concentrate,The Next Disaster Is Just a Few Days Away,Opinion,No topic assigned
2.4785662,-1.7971346,14.356212,7.8983183,-1,19,-1,-1,-1,0,0,0,0,2,0,2,0,0,0,38.903133,-44.65541,-11.019774,-14.111471,-20.630077,16.071999,6.679735,10.939369,4.0976543,7.0190296,6.405492,6.3397903,0.0,0.0,1.0,0.0,0.0,1 star,0.3457924425601959,0.0,0.0,Sentimiento neutro.,Muy negativo,Neutral,Negativo,Positivo,"I mean, who could have seen this coming? Maybe some billionaires are going to need a tax break to mitigate this. Right Mr. President? Right Mitch?",mean could see come maybe billionaire go need tax break mitigate right mr president right mitch,"As Coronavirus Slams Houston Hospitals, It’s Like New York ‘All Over Again’",U.S.,No topic assigned
-6.2858295,-0.81241935,13.188697,7.824542,-1,-1,-1,-1,-1,1,0,0,1,1,2,2,2,2,1,-47.8875,14.636166,7.949839,-7.8017383,14.2561655,30.887531,4.1864624,10.237391,4.83973,3.9060469,3.3402934,4.339488,0.0772,0.225,0.533,0.243,0.0772,5 stars,0.4307708442211151,0.0772,0.017999999999999988,Sentimiento positivo y emocionado,Muy positivo,Neutral,Positivo,Positivo,Great story! It’s usually the people with no imagination who make up the cruelest stories. Ride on cowboy BLM,great story usually people imagination make cruel story ride cowboy blm,‘You Can’t Just Get Up and Steal a Police Horse’,Style,No topic assigned
-2.6007288,3.5053332,12.655124,6.0978107,1,-1,-1,-1,-1,1,0,0,2,0,2,0,1,2,0,-33.073296,11.998685,-41.476543,-24.341524,58.900536,-32.695286,4.0143933,11.89801,1.9082278,6.463869,3.686194,5.9380283,-0.296,0.145,0.855,0.0,-0.296,1 star,0.2878480851650238,-0.296,-0.145,Sentimiento negativo y calmado,Muy negativo,Neutral,Negativo,Negativo,"Make body cam video public, make complaints against officers public,  let’s hold everyone accountable.",make body cam video public make complaint officer public let we hold everyone accountable,"With New Policies, Cities Seek a ‘Seismic Shift’ in Policing",U.S.,15_cop_police_car_black
5.9896574,-2.5480955,14.625251,9.093304,-1,-1,-1,-1,-1,2,0,0,0,0,2,0,0,0,0,16.16833,-18.64717,-7.6613727,-38.03362,12.291417,-21.954685,7.6490045,9.854388,3.9924977,7.637767,7.9025087,7.9290595,0.0,0.0,1.0,0.0,0.0,1 star,0.47815456986427307,0.0,0.0,Sentimiento neutro.,Muy negativo,Neutral,Negativo,Negativo,"When I see these recent “federal”  actions, I shudder to think of what Mr. Trump will be doing six months from now.",see recent federal action shudder think mr trump six month,Federal Agents Unleash Militarized Crackdown on Portland,U.S.,No topic assigned
-3.7567363,1.9837791,11.221687,8.46458,6,-1,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-39.095116,64.17421,-20.4029,30.96871,0.3125486,42.025497,2.7350023,7.360894,5.185852,3.03712,4.5400095,2.8990145,0.8442,0.0,0.397,0.603,0.8442,5 stars,0.7203637361526489,0.8442,0.603,Sentimiento positivo y emocionado,Muy positivo,Positivo,Positivo,Negativo,"Superior writing/communication on display in these words. 

Much gratitude to the people responsible for this article.",superior writingcommunication display word much gratitude people responsible article,Inside Trump’s Failure: The Rush to Abandon Leadership Role on the Virus,U.S.,0_thank_eat_last_puzzle
-2.9370224,-1.7880881,12.844666,5.6647015,2,2,-1,-1,-1,1,0,1,1,0,1,0,1,2,0,-0.09818163,23.672197,-14.897103,-43.462234,-4.725506,2.8281286,4.485413,10.454258,2.1305866,6.227725,5.2811966,6.760724,-0.3612,0.172,0.828,0.0,-0.3612,1 star,0.7710548043251038,-0.3612,-0.172,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Positivo,There should be a hotline to report offenders.  I know of NYer's who plan to fly back from Florida into NJ so they won't 'get caught'.  Reprehensible.,hotline report offender know nyer plan fly back florida nj get catch reprehensible,New York Confronts Second-Wave Risk: Visitors From Florida and Texas,New York,7_justice_report_robert_lawyer
-0.24260822,2.5677693,13.759013,5.2841525,2,14,-1,-1,-1,2,0,0,2,2,0,0,0,0,2,19.26989,-51.571426,-71.375244,-4.127308,-42.766697,-3.1861794,6.485883,11.7804785,6.332329,8.337442,7.825167,7.630229,0.6249,0.0,0.567,0.433,0.6249,1 star,0.8480188250541687,0.6249,0.433,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Positivo,"Like it or not commutation is not a pardon.
He is still a convicted felon in every sense. He just has his jail sentence vacated.",like commutation pardon still convict felon every sense jail sentence vacate,Trump Commutes Sentence of Roger Stone in Case He Long Denounced,U.S.,7_justice_report_robert_lawyer
-4.8671403,-1.6258687,11.184689,8.419663,6,9,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-38.251637,65.42584,-21.83657,30.064919,-0.8339555,40.913307,2.7552578,7.361645,5.2386823,3.0057724,4.5584393,2.8753865,0.6597,0.0,0.526,0.474,0.6597,5 stars,0.29007020592689514,0.6597,0.474,Sentimiento positivo y emocionado,Muy positivo,Positivo,Positivo,Positivo,"Lucian, I cannot improve any of the words or sentiments you've expressed here so I'll simply say thank you.",lucian improve word sentiment express simply say thank,I’m a Direct Descendant of Thomas Jefferson. Take Down His Memorial.,Opinion,0_thank_eat_last_puzzle
-1.862584,2.752499,12.939395,8.561761,0,1,-1,-1,-1,0,0,0,2,0,1,1,0,2,0,-9.188401,33.172413,46.908234,-25.170443,-5.4635086,-23.155556,6.448948,10.718739,2.3802886,4.7900605,4.934834,6.2044854,-0.8442,0.532,0.468,0.0,-0.8442,1 star,0.7238411903381348,-0.8442,-0.532,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Negativo,It’s very sad to see the pathetic lack of medical resources available to people in the third world—the USA.,sad see pathetic lack medical resource available people third worldthe usa,Arizona ‘Overwhelmed’ With Demand for Tests as U.S. System Shows Strain,The Upshot,10_americans_america_rate_well
-3.0051744,5.4375978,14.638523,5.285992,5,-1,-1,-1,-1,2,0,0,2,2,0,1,1,2,2,62.730244,-65.52548,60.435894,30.667599,0.44334126,8.038632,4.9064517,12.914079,6.757588,9.558401,6.176106,8.405239,0.8335,0.0,0.528,0.472,0.8335,1 star,0.5416083335876465,0.8335,0.472,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Negativo,"When they start protecting the rights of less popular groups like Muslims and Wiccans, I might agree with this.  But I see no signs of that in our oh-so-Catholic SCOTUS.",start protect right less popular group like muslims wiccans might agree see sign ohsocatholic scotus,"On Religion, the Supreme Court Protects the Right to Be Different",Opinion,1_slave_right_slavery_native
-3.1710687,0.89482516,12.480597,5.7612576,1,6,-1,-1,-1,1,0,1,1,2,2,1,1,2,0,6.2159443,8.689549,3.367297,10.075974,65.32866,-11.008089,4.2412243,12.265905,1.7108691,6.2465115,4.116334,7.068162,-0.0258,0.244,0.466,0.29,-0.0258,5 stars,0.3513492941856384,-0.0258,0.045999999999999985,Sentimiento negativo y emocionado,Muy positivo,Neutral,Negativo,Positivo,Clearly rape kits are something police could apply their investigative skills to make our streets safer!,clearly rape kit something police could apply investigative skill make street safe,There Are Many Man-Made Objects. The Rape Kit Is Not One of Them.,Opinion,15_cop_police_car_black
0.5652397,5.7224836,13.137824,8.446739,0,-1,-1,-1,-1,0,0,0,2,0,1,1,0,2,0,-9.467562,34.739906,48.213696,-26.86036,-4.9660554,-22.313303,6.161052,10.576348,1.7086673,4.7267528,4.660694,5.668593,0.8658,0.226,0.262,0.511,0.8658,5 stars,0.6992897987365723,0.8658,0.28500000000000003,Sentimiento positivo y emocionado,Muy positivo,Positivo,Positivo,Positivo,"Well, we just can’t have CDC guidance be too tough for us weak and lazy Americans.

Sigh.....the late, once great, United States of America.  Thanks, it was awesome.",well cdc guidance tough we weak lazy americans sighthe late great united states america thank awesome,At Least 5 States Set Single-Day Coronavirus Case Records,World,10_americans_america_rate_well
-1.1508154,0.3704357,13.360349,9.428445,8,-1,-1,-1,-1,0,0,0,2,0,1,1,2,1,0,-23.143045,27.80242,23.85292,-25.089905,-16.146658,-9.430488,5.4370832,9.604533,3.4326108,4.998617,4.751094,5.870853,-0.0258,0.214,0.578,0.208,-0.0258,1 star,0.24953478574752808,-0.0258,-0.006000000000000005,Sentimiento negativo y calmado,Muy negativo,Neutral,Negativo,Positivo,I tested negative for antibodies even though I am POSITIVE I had the virus in January. How do we actually know these tests are accurate?,test negative antibody even though positive virus january actually know test accurate,68% Have Antibodies in This Clinic. Can a Neighborhood Beat a Next Wave?,New York,5_school_wear_mask_teacher
-0.41445845,4.1313705,11.706175,9.292821,8,-1,-1,-1,-1,1,0,0,2,1,1,2,2,1,1,-39.777027,42.651615,17.41866,12.94981,-29.7416,49.10708,3.4260502,8.780716,3.4841394,3.1910052,4.5629616,5.059771,0.0,0.0,1.0,0.0,0.0,1 star,0.44524386525154114,0.0,0.0,Sentimiento neutro.,Muy negativo,Neutral,Negativo,Positivo,"If you have an issue with your school, take it up with the local school board. They are making the decisions. Not the Federal Government.",issue school take local school board make decision federal government,"In the Covid-19 Economy, You Can Have a Kid or a Job. You Can’t Have Both.",Business Day,5_school_wear_mask_teacher
3.7602808,1.2273809,14.884488,7.7020764,-1,10,-1,-1,-1,2,0,0,0,2,0,1,0,0,2,66.62908,-4.737276,12.116962,-22.469877,-22.2344,3.2457557,7.156432,10.267502,4.8329325,7.369092,7.2896695,7.057946,0.0,0.0,1.0,0.0,0.0,3 stars,0.290353387594223,0.0,0.0,Sentimiento neutro.,Neutral,Negativo,Negativo,Negativo,"First -  Everything out of the White House/Administration is a lie.  
Second - As usual, the White House/Administration is gas lighting us!",first everything white houseadministration lie second usual white houseadministration gas light we,"Trump Got Written Briefing in February on Possible Russian Bounties, Officials Say",U.S.,No topic assigned
4.243036,-0.21681477,15.526211,7.019732,-1,-1,-1,-1,-1,2,2,0,0,2,2,0,1,1,2,27.464745,-27.681494,-52.451347,-10.500689,29.98511,-50.968582,4.828601,7.663949,6.3106055,7.3495946,5.6966643,7.4591107,0.2023,0.167,0.573,0.26,0.2023,1 star,0.8602994680404663,0.2023,0.093,Sentimiento positivo y emocionado,Muy negativo,Negativo,Negativo,Positivo,As a former Penn resident I see Trump's only chance is his racial and bigotry efforts. Pennsylvanians are too intelligent to buy into his other fraudulent claims.,former penn resident see trump chance racial bigotry effort pennsylvanian intelligent buy fraudulent claim,"Trump Is in Trouble in Pennsylvania, but ‘He’s Been Way Behind Before’",U.S.,No topic assigned
-2.5731113,2.9447336,12.573236,6.576444,-1,-1,-1,-1,-1,1,0,0,2,1,1,1,2,2,1,-9.610655,59.956585,58.98367,38.681908,-32.08144,-5.4499874,2.3379605,11.584631,2.1036928,5.759099,2.9645758,4.004302,0.9287,0.0,0.422,0.578,0.9287,5 stars,0.8759461045265198,0.9287,0.578,Sentimiento positivo y emocionado,Muy positivo,Positivo,Positivo,Positivo,Amazing that this kind of thing is still being litigated. Amazing that anyone still defends the 'right' of an employer to treat people this way.,amazing kind thing still litigate amazing anyone still defend right employer treat people way,"Civil Rights Law Protects Gay and Transgender Workers, Supreme Court Rules",U.S.,No topic assigned
-6.370202,-3.8063579,10.953312,7.4184995,6,-1,-1,-1,-1,1,0,0,1,1,2,0,2,1,1,-45.895462,39.21435,-25.300676,38.459347,36.09407,-61.641956,2.2828155,7.1134934,4.7408032,3.7962224,4.271389,3.0681312,0.743,0.0,0.704,0.296,0.743,4 stars,0.33686575293540955,0.743,0.296,Sentimiento positivo y emocionado,Positivo,Neutral,Negativo,Negativo,"Loved it.  My first thought was it would be a tedious puzzle with such long entries, then realized it was so well done and did not use a lot of clues I would not know.  Bravo!",love first thought would tedious puzzle long entry realize well do use lot clue would know bravo,Hose and Belt Sellers,Crosswords & Games,0_thank_eat_last_puzzle
2.1432936,-4.0159464,14.993026,7.628469,-1,-1,-1,-1,-1,2,0,0,0,2,0,1,0,0,2,61.236485,-15.932803,12.4535,-1.7610618,-1.1687678,7.2512546,8.165224,10.445639,4.958796,7.423536,7.3291006,7.055718,-0.8176,0.436,0.564,0.0,-0.8176,1 star,0.4690426290035248,-0.8176,-0.436,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Negativo,"Leadership, what do we need leadership for when we have arrows to fling, bombs to drop on Friday night and general lunatic ramblings in press conferences?",leadership need leadership arrow fle bomb drop friday night general lunatic rambling press conference,"As U.S. Coronavirus Cases Hit 3.5 Million, Officials Scramble to Add Restrictions",World,No topic assigned
-5.9691563,1.4904113,12.394196,5.7925243,1,-1,-1,-1,-1,1,0,1,1,1,1,1,2,1,0,-16.425392,15.975714,9.439381,11.597301,-52.890545,-5.18431,3.2782025,7.8557167,1.6685662,6.153035,3.4442377,6.951462,-0.5267,0.236,0.764,0.0,-0.5267,1 star,0.520768940448761,-0.5267,-0.236,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Negativo,"As a costless starter which can't hurt, team black cops with white cops where assigned to mostly black neighborhoods.",costless starter hurt team black cop white cop assign mostly black neighborhood,Three Futures for the Police,Opinion,15_cop_police_car_black
4.890432,-2.4094055,15.4821005,8.848406,14,11,-1,-1,-1,0,0,0,0,1,1,2,2,1,1,-36.27785,27.491947,-6.7765417,3.9340842,-28.188293,26.144245,4.960163,8.681432,4.0909333,5.1014223,5.420804,5.694828,0.8003,0.114,0.381,0.505,0.8003,1 star,0.6796509623527527,0.8003,0.391,Sentimiento positivo y emocionado,Muy negativo,Neutral,Negativo,Positivo,This is about nothing more than Trump demanding we put our kids and families at great risk so that he can try to win on Nov 3.,nothing trump demand put kid family great risk try win nov,At Least 5 States Set Single-Day Coronavirus Case Records,World,11_child_family_trump_want
-4.5414553,2.2311592,11.356485,6.6779337,4,-1,-1,-1,-1,1,0,0,1,1,2,2,2,1,1,-57.74168,40.036453,-4.3210597,34.295403,45.791756,53.51347,2.9760768,7.6772428,4.3678393,4.951102,3.4079816,2.9569175,0.8402,0.0,0.438,0.562,0.8505,5 stars,0.8078640103340149,0.8505,0.562,Sentimiento positivo y emocionado,Muy positivo,Positivo,Positivo,Positivo,"This is the New York of my dreams. The vision and ideals laid out in this article are an exceptional alternative to the city we accept as ""the way it has to be.""",new york dream vision ideal lay article exceptional alternative city accept way,"I’ve Seen a Future Without Cars, and It’s Amazing",Opinion,3_brooklyn_work_people_wealthy
3.8980932,4.1641784,15.416884,6.475468,10,-1,-1,-1,-1,2,2,0,2,2,2,0,1,1,2,28.687506,-29.895706,-53.17911,-7.8401794,28.31986,-53.33359,5.7536273,7.66695,6.322163,8.330868,5.7203393,7.554863,-0.3208,0.177,0.719,0.104,-0.3208,1 star,0.6038564443588257,-0.3208,-0.073,Sentimiento negativo y calmado,Muy negativo,Negativo,Negativo,Negativo,Never underestimate the closet bigotry in Pennsylvania. A lot of people will still vote for the imbecile but they won't brag about it. The Democrats must get the vote out.,never underestimate closet bigotry pennsylvania lot people still vote imbecile brag democrats must get vote,"Trump Is in Trouble in Pennsylvania, but ‘He’s Been Way Behind Before’",U.S.,12_voter_vote_model_voting
-2.4009185,0.32983598,12.504983,7.4362903,3,-1,-1,-1,-1,1,0,0,1,1,2,2,2,2,1,-45.93731,15.369192,14.034679,-13.014285,19.175661,33.176147,3.7874136,10.204242,4.445573,4.062511,2.7694144,4.171735,0.4019,0.0,0.787,0.213,0.4019,1 star,0.32410088181495667,0.4019,0.213,Sentimiento positivo y emocionado,Muy negativo,Neutral,Positivo,Positivo,One interesting observation: only people on the left try to remind themselves and each other to self-reflect. No such thing exists on the right.,one interesting observation people left try remind selfreflect thing exist right,Do Progressives Have a Free Speech Problem?,Opinion,4_people_vs_word_aspect
1.5376347,3.2400892,14.589976,7.042059,-1,12,-1,-1,-1,2,0,0,2,0,1,1,1,0,2,15.964294,51.76856,20.395575,-58.101677,-51.670776,-30.373964,5.5431695,10.589902,6.165959,7.5019827,6.496521,6.1417575,0.575,0.148,0.513,0.339,0.575,5 stars,0.5988799333572388,0.575,0.19100000000000003,Sentimiento positivo y emocionado,Muy positivo,Neutral,Negativo,Negativo,"She's great, but um...born in Bangkok? Does she qualify as a ""natural born citizen"" to be President under the Constitution? And do we really need the distraction of debating that?",great umborn bangkok qualify natural bear citizen president constitution really need distraction debate,Biden’s Best Veep Pick Is Obvious,Opinion,No topic assigned
-8.7919235,-2.2738955,10.975391,7.474968,6,-1,-1,-1,-1,1,0,0,1,1,1,2,2,1,1,-35.456337,57.125046,-13.349037,41.158188,7.664784,48.39744,2.0756938,6.9279766,4.3602953,3.5182962,4.6609535,2.6732764,0.8625,0.0,0.575,0.425,0.8625,5 stars,0.6608723998069763,0.8625,0.425,Sentimiento positivo y emocionado,Muy positivo,Positivo,Positivo,Positivo,Beautiful. I wonder if her plan for the quilt was drawn on paper first or flowed from an inspired vision in her mind? If only we had photos of her at work or with family members where she learned.,beautiful wonder plan quilt draw paper first flow inspire vision mind photo work family member learn,The Radical Quilting of Rosie Lee Tompkins,Arts,0_thank_eat_last_puzzle
-0.20745625,1.4507941,12.875338,5.6460676,2,13,-1,-1,-1,1,0,1,2,1,2,0,1,2,0,-31.846825,11.008809,-40.90253,-20.856241,61.254745,-30.584085,4.0266633,12.13172,1.9604357,6.5034933,3.8767905,6.7256207,-0.7579,0.184,0.595,0.221,-0.0834,1 star,0.7008901834487915,-0.0834,0.037000000000000005,Sentimiento negativo y emocionado,Muy negativo,Negativo,Negativo,Positivo,"Why Does the N.Y.P.D. Want to Punish Journalists?
Because they think they can without any accountability.

Now - if they can punish journalist - what about normal New Yorker ? - you get the idea.",nypd want punish journalist think without accountability punish journalist normal new yorker get idea,Why Does the N.Y.P.D. Want to Punish Journalists?,Opinion,7_justice_report_robert_lawyer
-0.9053543,4.1693954,11.295752,8.488148,6,-1,-1,-1,-1,1,0,0,2,1,1,2,2,1,1,-39.33342,65.530075,-20.336784,28.809336,1.243918,40.10378,2.7379763,7.4264417,5.2365446,3.0074322,4.550549,2.9185987,0.9485,0.0,0.254,0.746,0.9485,5 stars,0.5560300350189209,0.9485,0.746,Sentimiento positivo y emocionado,Muy positivo,Positivo,Positivo,Positivo,"Thank you Senator for you comments! Thank you for representing your constituents. Thank you for inspiring dialogue with caring, honor, and civility.",thank senator comment thank represent constituent thank inspire dialogue caring honor civility,Tammy Duckworth: Tucker Carlson Doesn’t Know What Patriotism Is,Opinion,0_thank_eat_last_puzzle
